sgRNA,Gene,Snu-1_clone_24_D=0,Snu-1_clone_23_D=10
ZNF470_E6_1338.77,ZNF470,844,960
ZNF470_E6_1338.89,ZNF470,447,462
ZNF471_E5_1311.18,ZNF471,1115,1529
ZNF471_E5_1311.19,ZNF471,991,1273
ZNF471_E5_1311.20,ZNF471,637,881
ZNF471_E5_1311.57,ZNF471,998,1867
ZNF471_E5_1311.58,ZNF471,476,1010
ZNF471_E5_1311.79,ZNF471,741,1047
ZNF473_E5_1962.147,ZNF473,406,733
ZNF473_E5_1962.158,ZNF473,769,1278
ZNF473_E5_1962.193,ZNF473,612,852
ZNF473_E5_1962.44,ZNF473,1142,1700
ZNF473_E5_1962.71,ZNF473,1012,1326
ZNF473_E5_1962.95,ZNF473,617,752
ZNF479_E5_990.19,ZNF479,1114,1811
ZNF479_E5_990.30,ZNF479,1717,2144
ZNF479_E5_990.57,ZNF479,1621,2114
ZNF479_E5_990.58,ZNF479,541,786
ZNF479_E5_990.78,ZNF479,1176,1207
ZNF479_E5_990.83,ZNF479,910,1183
ZNF48_E2_1083.159,ZNF48,132,191
ZNF48_E2_1083.160,ZNF48,1131,1040
ZNF48_E2_1083.161,ZNF48,66,76
ZNF48_E2_1083.199,ZNF48,562,878
ZNF48_E2_1083.203,ZNF48,119,332
ZNF48_E2_1083.63,ZNF48,1,1
ZNF480_E5_1050.1,ZNF480,1178,1560
ZNF480_E5_1050.16,ZNF480,1630,1803
ZNF480_E5_1050.22,ZNF480,975,1293
ZNF480_E5_1050.34,ZNF480,1795,2510
ZNF480_E5_1050.50,ZNF480,705,1419
ZNF480_E5_1050.61,ZNF480,1022,1787
ZNF483_E6_1206.0,ZNF483,540,813
ZNF483_E6_1206.1,ZNF483,534,718
ZNF483_E6_1206.103,ZNF483,994,1781
ZNF483_E6_1206.52,ZNF483,1065,1296
ZNF483_E6_1206.71,ZNF483,575,668
ZNF483_E6_1206.94,ZNF483,978,1251
ZNF484_E4_1164.25,ZNF484,337,383
ZNF484_E4_1164.26,ZNF484,804,843
ZNF484_E4_1164.71,ZNF484,1307,1481
ZNF484_E4_1164.81,ZNF484,725,606
ZNF484_E4_1164.90,ZNF484,1694,2071
ZNF484_E4_1164.95,ZNF484,782,957
ZNF485_E5_651.20,ZNF485,913,1442
ZNF485_E5_651.22,ZNF485,671,1132
ZNF485_E5_651.23,ZNF485,1190,1570
ZNF485_E5_651.25,ZNF485,664,732
ZNF485_E5_651.30,ZNF485,911,1249
ZNF485_E5_651.54,ZNF485,617,944
ZNF486_E4_663.12,ZNF486,1112,1614
ZNF486_E4_663.13,ZNF486,1205,2277
ZNF486_E4_663.24,ZNF486,1856,2060
ZNF486_E4_663.34,ZNF486,402,702
ZNF486_E4_663.45,ZNF486,1366,2057
ZNF486_E4_663.47,ZNF486,515,680
ZNF490_E5_918.42,ZNF490,424,823
ZNF490_E5_918.58,ZNF490,1196,1460
ZNF490_E5_918.59,ZNF490,1045,1673
ZNF490_E5_918.60,ZNF490,555,900
ZNF490_E5_918.63,ZNF490,1167,1814
ZNF490_E5_918.64,ZNF490,1176,1467
ZNF491_E3_1176.100,ZNF491,1162,1803
ZNF491_E3_1176.44,ZNF491,727,914
ZNF491_E3_1176.57,ZNF491,1348,2331
ZNF491_E3_1176.6,ZNF491,745,920
ZNF491_E3_1176.92,ZNF491,1456,1537
ZNF491_E3_1176.96,ZNF491,473,600
ZNF492_E4_1155.30,ZNF492,1073,1225
ZNF492_E4_1155.44,ZNF492,871,1005
ZNF492_E4_1155.59,ZNF492,1401,1967
ZNF492_E4_1155.82,ZNF492,1857,2966
ZNF493_E4_1086.21,ZNF493,482,794
ZNF493_E4_1086.27,ZNF493,1255,1549
ZNF493_E4_1086.36,ZNF493,491,663
ZNF493_E4_1086.37,ZNF493,1009,1564
ZNF493_E4_1218.27,ZNF493,1942,2321
ZNF496_E9_339.10,ZNF496,969,1327
ZNF496_E9_339.25,ZNF496,1109,1471
ZNF496_E9_339.42,ZNF496,1142,1439
ZNF496_E9_339.47,ZNF496,211,351
ZNF496_E9_339.48,ZNF496,599,1027
ZNF496_E9_339.49,ZNF496,323,307
ZNF497_E3_1158.17,ZNF497,634,787
ZNF497_E3_1158.170,ZNF497,531,732
ZNF497_E3_1158.36,ZNF497,1624,2574
ZNF497_E3_1158.77,ZNF497,785,854
ZNF497_E3_1158.88,ZNF497,765,730
ZNF497_E3_1158.94,ZNF497,661,1004
ZNF500_E6_330.20,ZNF500,842,1472
ZNF500_E6_330.21,ZNF500,691,945
ZNF500_E6_330.36,ZNF500,1048,1149
ZNF500_E6_330.37,ZNF500,998,1668
ZNF500_E6_330.38,ZNF500,1095,1420
ZNF500_E6_330.45,ZNF500,659,770
ZNF500_E6_69.6,ZNF500,571,598
ZNF501_E3_582.10,ZNF501,922,1429
ZNF501_E3_582.25,ZNF501,989,1593
ZNF501_E3_582.27,ZNF501,1064,1521
ZNF501_E3_582.28,ZNF501,694,1084
ZNF501_E3_582.33,ZNF501,562,646
ZNF501_E3_582.35,ZNF501,608,798
ZNF502_E5_1161.13,ZNF502,793,1285
ZNF502_E5_1161.46,ZNF502,1264,1498
ZNF502_E5_1161.47,ZNF502,994,1279
ZNF502_E5_1161.56,ZNF502,660,919
ZNF502_E5_1161.80,ZNF502,1418,1973
ZNF502_E5_1161.84,ZNF502,1125,1414
ZNF503_E2_183.21,ZNF503,242,136
ZNF503_E2_183.36,ZNF503,611,875
ZNF503_E2_183.37,ZNF503,298,485
ZNF503_E2_183.44,ZNF503,217,227
ZNF503_E2_183.45,ZNF503,539,362
ZNF503_E2_183.6,ZNF503,527,808
ZNF506_E4_579.21,ZNF506,1015,1248
ZNF506_E4_579.22,ZNF506,2406,3835
ZNF506_E4_579.37,ZNF506,304,419
ZNF506_E4_579.38,ZNF506,355,534
ZNF506_E4_579.44,ZNF506,1309,1899
ZNF507_E3_81.0,ZNF507,1087,1417
ZNF507_E3_81.1,ZNF507,295,416
ZNF507_E4_118.5,ZNF507,159,243
ZNF507_E5_115.2,ZNF507,1740,2185
ZNF507_E5_115.3,ZNF507,820,1323
ZNF507_E5_115.4,ZNF507,872,1514
ZNF510_E6_1272.100,ZNF510,541,600
ZNF510_E6_1272.101,ZNF510,1059,1513
ZNF510_E6_1272.20,ZNF510,777,1183
ZNF510_E6_1272.27,ZNF510,530,812
ZNF510_E6_1272.74,ZNF510,579,479
ZNF510_E6_1272.77,ZNF510,883,1257
ZNF512B_E12_171.10,ZNF512B,664,1005
ZNF512B_E12_171.12,ZNF512B,325,495
ZNF512B_E12_171.13,ZNF512B,200,208
ZNF512B_E12_171.4,ZNF512B,1230,1404
ZNF512B_E12_171.8,ZNF512B,1533,2171
ZNF512B_E12_171.9,ZNF512B,1112,1710
ZNF513_E3_310.58,ZNF513,366,641
ZNF513_E3_310.59,ZNF513,429,520
ZNF513_E3_310.7,ZNF513,375,680
ZNF513_E4_644.58,ZNF513,2015,2038
ZNF513_E4_644.67,ZNF513,1327,1638
ZNF513_E4_644.80,ZNF513,291,369
ZNF514_E5_498.0,ZNF514,856,1245
ZNF514_E5_498.27,ZNF514,172,183
ZNF514_E5_498.37,ZNF514,596,908
ZNF514_E5_498.45,ZNF514,979,1494
ZNF514_E5_498.6,ZNF514,1489,1352
ZNF514_E5_498.9,ZNF514,1097,1614
ZNF516_E3_1711.146,ZNF516,236,302
ZNF516_E3_1711.250,ZNF516,322,301
ZNF516_E3_1711.327,ZNF516,570,1126
ZNF516_E4_1449.34,ZNF516,638,979
ZNF516_E4_1449.35,ZNF516,1045,1359
ZNF516_E5_104.2,ZNF516,1573,2101
ZNF517_E5_891.132,ZNF517,509,479
ZNF517_E5_891.145,ZNF517,480,615
ZNF517_E5_891.23,ZNF517,138,162
ZNF517_E5_891.68,ZNF517,1526,1691
ZNF517_E5_891.86,ZNF517,439,475
ZNF517_E5_891.98,ZNF517,341,367
ZNF519_E3_1131.2,ZNF519,719,1294
ZNF519_E3_1131.46,ZNF519,841,1106
ZNF519_E3_1131.55,ZNF519,1391,1579
ZNF519_E3_1131.61,ZNF519,1091,1769
ZNF519_E3_1131.69,ZNF519,991,1265
ZNF519_E3_1131.9,ZNF519,2004,2304
ZNF521_E4_276.14,ZNF521,195,369
ZNF521_E4_276.15,ZNF521,883,1187
ZNF521_E4_276.3,ZNF521,1086,1552
ZNF521_E4_276.4,ZNF521,1268,1533
ZNF521_E4_276.5,ZNF521,2086,3151
ZNF521_E4_276.7,ZNF521,1170,2047
ZNF524_E2_243.12,ZNF524,1352,1644
ZNF524_E2_243.13,ZNF524,1089,1267
ZNF524_E2_243.16,ZNF524,525,715
ZNF524_E2_243.21,ZNF524,112,241
ZNF524_E2_243.25,ZNF524,313,274
ZNF524_E2_243.38,ZNF524,961,1119
ZNF526_E3_963.113,ZNF526,203,324
ZNF526_E3_963.114,ZNF526,74,119
ZNF526_E3_963.118,ZNF526,325,450
ZNF526_E3_963.44,ZNF526,1018,1222
ZNF526_E3_963.6,ZNF526,576,717
ZNF526_E3_963.98,ZNF526,1227,1685
ZNF527_E5_831.4,ZNF527,1580,2152
ZNF527_E5_831.41,ZNF527,2256,3435
ZNF527_E5_831.51,ZNF527,418,691
ZNF527_E5_831.56,ZNF527,1369,2060
ZNF527_E5_831.65,ZNF527,1697,2709
ZNF527_E5_831.66,ZNF527,1128,1890
ZNF528_E7_1308.28,ZNF528,1218,1651
ZNF528_E7_1308.37,ZNF528,455,1015
ZNF528_E7_1308.42,ZNF528,1594,1527
ZNF528_E7_1308.66,ZNF528,1195,1335
ZNF528_E7_1308.78,ZNF528,647,779
ZNF528_E7_1308.84,ZNF528,1058,1457
ZNF529_E6_1119.29,ZNF529,2505,3974
ZNF529_E6_1119.49,ZNF529,695,940
ZNF529_E6_1119.55,ZNF529,994,1674
ZNF529_E6_1119.61,ZNF529,1574,1840
ZNF529_E6_1119.77,ZNF529,2408,3358
ZNF529_E6_1119.83,ZNF529,981,1563
ZNF530_E3_1005.10,ZNF530,1305,1969
ZNF530_E3_1005.13,ZNF530,1362,2173
ZNF530_E3_1005.58,ZNF530,2017,2506
ZNF530_E3_1005.59,ZNF530,980,1402
ZNF530_E3_1005.66,ZNF530,687,1101
ZNF530_E3_1005.83,ZNF530,447,579
ZNF532_E10_148.11,ZNF532,621,958
ZNF532_E11_447.25,ZNF532,609,983
ZNF532_E11_447.26,ZNF532,1630,2436
ZNF532_E11_447.27,ZNF532,760,828
ZNF532_E5_179.5,ZNF532,1948,2473
ZNF532_E6_177.12,ZNF532,499,879
ZNF532_E9_113.1,ZNF532,954,858
ZNF532_E9_113.6,ZNF532,556,513
ZNF534_E4_1170.49,ZNF534,910,732
ZNF534_E4_1170.63,ZNF534,876,1215
ZNF534_E4_1170.65,ZNF534,1314,1716
ZNF534_E4_1170.67,ZNF534,1477,2308
ZNF534_E4_1170.68,ZNF534,608,580
ZNF534_E4_1170.83,ZNF534,440,1038
ZNF536_E2_1738.281,ZNF536,459,938
ZNF536_E2_1738.283,ZNF536,1052,1321
ZNF536_E2_1738.30,ZNF536,894,991
ZNF536_E2_1738.44,ZNF536,411,647
ZNF536_E2_1738.45,ZNF536,295,363
ZNF536_E2_1738.60,ZNF536,401,375
ZNF536_E4_38.0,ZNF536,1966,3168
ZNF540_E5_1251.35,ZNF540,919,842
ZNF540_E5_1251.41,ZNF540,852,1062
ZNF540_E5_1251.46,ZNF540,255,482
ZNF540_E5_1251.47,ZNF540,168,222
ZNF540_E5_1251.67,ZNF540,1497,2372
ZNF540_E5_1251.69,ZNF540,1315,1751
ZNF541_E12_78.1,ZNF541,1461,1991
ZNF541_E12_78.2,ZNF541,1176,1144
ZNF541_E12_78.3,ZNF541,1396,1882
ZNF541_E13_54.0,ZNF541,1263,1774
ZNF541_E13_54.1,ZNF541,1129,1551
ZNF541_E2_78.0,ZNF541,1194,1502
ZNF541_E2_78.3,ZNF541,1153,1867
ZNF543_E4_1020.104,ZNF543,575,967
ZNF543_E4_1020.105,ZNF543,419,695
ZNF543_E4_1020.26,ZNF543,1071,1163
ZNF543_E4_1020.36,ZNF543,369,417
ZNF543_E4_1020.69,ZNF543,291,327
ZNF543_E4_1020.70,ZNF543,930,1306
ZNF544_E7_1068.24,ZNF544,1300,1799
ZNF544_E7_1068.27,ZNF544,829,965
ZNF544_E7_1068.42,ZNF544,832,1441
ZNF544_E7_1068.56,ZNF544,748,1224
ZNF544_E7_1068.61,ZNF544,879,912
ZNF544_E7_1068.65,ZNF544,437,719
ZNF546_E7_1833.116,ZNF546,1226,1491
ZNF546_E7_1833.133,ZNF546,1739,2459
ZNF546_E7_1833.138,ZNF546,1082,1669
ZNF546_E7_1833.147,ZNF546,597,699
ZNF546_E7_1833.6,ZNF546,546,899
ZNF546_E7_1833.93,ZNF546,1155,1827
ZNF547_E4_495.10,ZNF547,2000,2902
ZNF547_E4_495.16,ZNF547,1449,2098
ZNF547_E4_495.4,ZNF547,970,1340
ZNF547_E4_495.43,ZNF547,844,1577
ZNF547_E4_495.44,ZNF547,915,1279
ZNF547_E4_495.9,ZNF547,1244,1980
ZNF548_E4_834.13,ZNF548,422,738
ZNF548_E4_834.34,ZNF548,1436,1694
ZNF548_E4_834.46,ZNF548,1147,1793
ZNF548_E4_834.50,ZNF548,668,838
ZNF548_E4_834.71,ZNF548,1452,2241
ZNF548_E4_834.72,ZNF548,1,1
ZNF549_E4_1143.1,ZNF549,113,147
ZNF549_E4_1143.10,ZNF549,1582,2115
ZNF549_E4_1143.3,ZNF549,582,800
ZNF549_E4_1143.7,ZNF549,644,894
ZNF549_E4_1143.72,ZNF549,860,1375
ZNF549_E4_1143.82,ZNF549,460,611
ZNF550_E4_660.3,ZNF550,465,541
ZNF550_E4_660.4,ZNF550,397,519
ZNF550_E4_660.48,ZNF550,663,649
ZNF550_E4_660.68,ZNF550,325,668
ZNF550_E4_660.69,ZNF550,245,280
ZNF550_E4_660.77,ZNF550,810,1048
ZNF551_E3_1038.10,ZNF551,496,687
ZNF551_E3_1038.29,ZNF551,422,512
ZNF551_E3_1038.59,ZNF551,1452,1782
ZNF551_E3_1038.64,ZNF551,866,1387
ZNF551_E3_1038.67,ZNF551,1285,1786
ZNF551_E3_1038.81,ZNF551,654,929
ZNF552_E3_243.11,ZNF552,1826,2553
ZNF552_E3_243.12,ZNF552,651,936
ZNF552_E3_243.13,ZNF552,721,556
ZNF552_E3_243.16,ZNF552,1519,1753
ZNF552_E3_243.17,ZNF552,934,1031
ZNF552_E3_243.18,ZNF552,3636,4866
ZNF554_E5_498.44,ZNF554,498,686
ZNF554_E5_498.45,ZNF554,592,787
ZNF554_E5_498.57,ZNF554,793,1279
ZNF554_E5_498.59,ZNF554,1268,1441
ZNF554_E5_498.61,ZNF554,321,442
ZNF554_E5_498.64,ZNF554,1409,2194
ZNF555_E4_1170.103,ZNF555,788,1671
ZNF555_E4_1170.104,ZNF555,742,837
ZNF555_E4_1170.105,ZNF555,518,649
ZNF555_E4_1170.4,ZNF555,1403,1781
ZNF555_E4_1170.74,ZNF555,2065,2399
ZNF555_E4_1170.98,ZNF555,1440,2211
ZNF556_E4_492.16,ZNF556,580,812
ZNF556_E4_492.20,ZNF556,761,1146
ZNF556_E4_492.21,ZNF556,896,1497
ZNF556_E4_492.22,ZNF556,1229,1707
ZNF556_E4_492.39,ZNF556,963,1607
ZNF556_E4_492.44,ZNF556,667,714
ZNF557_E8_666.16,ZNF557,662,673
ZNF557_E8_666.21,ZNF557,879,1598
ZNF557_E8_666.25,ZNF557,1255,1244
ZNF557_E8_666.26,ZNF557,1985,3087
ZNF557_E8_666.51,ZNF557,1297,2263
ZNF557_E8_666.53,ZNF557,1142,1406
ZNF558_E10_666.12,ZNF558,851,930
ZNF558_E10_666.22,ZNF558,1017,1215
ZNF558_E10_666.41,ZNF558,879,1195
ZNF558_E10_666.46,ZNF558,665,712
ZNF558_E10_666.48,ZNF558,919,1429
ZNF558_E10_666.49,ZNF558,1033,1523
ZNF559_E6_1170.40,ZNF559,1771,2228
ZNF559_E6_1170.51,ZNF559,1098,1567
ZNF559_E6_1170.54,ZNF559,1217,1747
ZNF559_E6_1170.58,ZNF559,702,769
ZNF559_E6_1170.59,ZNF559,758,769
ZNF559_E6_1170.65,ZNF559,1196,1825
ZNF560_E10_1560.15,ZNF560,241,392
ZNF560_E10_1560.40,ZNF560,1351,2010
ZNF560_E10_1560.69,ZNF560,1240,1572
ZNF560_E10_1560.71,ZNF560,396,627
ZNF560_E10_1560.94,ZNF560,756,1387
ZNF560_E10_1560.95,ZNF560,210,500
ZNF561_E6_897.4,ZNF561,2777,3106
ZNF561_E6_897.41,ZNF561,1409,1879
ZNF561_E6_897.42,ZNF561,451,742
ZNF561_E6_897.46,ZNF561,2030,2633
ZNF561_E6_897.54,ZNF561,1516,2052
ZNF561_E6_897.55,ZNF561,864,1338
ZNF562_E6_726.0,ZNF562,557,708
ZNF562_E6_726.16,ZNF562,856,1273
ZNF562_E6_726.17,ZNF562,866,1263
ZNF562_E6_726.34,ZNF562,1273,2393
ZNF562_E6_726.43,ZNF562,1435,2188
ZNF562_E6_726.51,ZNF562,1305,1873
ZNF563_E4_579.26,ZNF563,1347,1988
ZNF563_E4_579.27,ZNF563,678,931
ZNF563_E4_579.32,ZNF563,953,1318
ZNF563_E4_579.38,ZNF563,714,1075
ZNF563_E4_579.39,ZNF563,724,899
ZNF563_E4_579.42,ZNF563,1545,1926
ZNF564_E4_1317.102,ZNF564,508,861
ZNF564_E4_1317.109,ZNF564,771,1048
ZNF564_E4_1317.111,ZNF564,1227,1972
ZNF564_E4_1317.122,ZNF564,1426,2420
ZNF564_E4_1317.70,ZNF564,1109,1575
ZNF564_E4_1317.86,ZNF564,935,1093
ZNF565_E5_990.60,ZNF565,904,1450
ZNF565_E5_990.62,ZNF565,1375,1954
ZNF565_E5_990.71,ZNF565,1820,1904
ZNF565_E5_990.82,ZNF565,703,701
ZNF565_E5_990.84,ZNF565,2283,3229
ZNF565_E5_990.90,ZNF565,1117,1542
ZNF566_E5_570.15,ZNF566,1558,2554
ZNF566_E5_570.24,ZNF566,635,762
ZNF566_E5_570.39,ZNF566,1084,1469
ZNF566_E5_570.41,ZNF566,723,1261
ZNF566_E5_570.48,ZNF566,1272,1817
ZNF566_E5_570.50,ZNF566,1170,1599
ZNF567_E6_1281.115,ZNF567,1319,1759
ZNF567_E6_1281.4,ZNF567,2167,3230
ZNF567_E6_1281.69,ZNF567,585,1125
ZNF567_E6_1281.74,ZNF567,2108,3121
ZNF567_E6_1281.79,ZNF567,483,912
ZNF567_E6_1281.98,ZNF567,640,955
ZNF568_E7_1170.36,ZNF568,1,1
ZNF568_E7_1170.57,ZNF568,725,977
ZNF568_E7_1170.71,ZNF568,1121,1346
ZNF568_E7_1170.72,ZNF568,1671,2166
ZNF569_E6_1494.105,ZNF569,803,813
ZNF569_E6_1494.43,ZNF569,1926,3381
ZNF569_E6_1494.45,ZNF569,1140,1598
ZNF569_E6_1494.50,ZNF569,202,346
ZNF569_E6_1494.56,ZNF569,1088,1970
ZNF569_E6_1494.58,ZNF569,1479,1927
ZNF57_E4_1227.110,ZNF57,887,973
ZNF57_E4_1227.12,ZNF57,964,1439
ZNF57_E4_1227.13,ZNF57,1234,1393
ZNF57_E4_1227.65,ZNF57,1191,1852
ZNF57_E4_1227.68,ZNF57,293,284
ZNF57_E4_1227.95,ZNF57,1,1
ZNF570_E6_834.42,ZNF570,1290,1793
ZNF570_E6_834.47,ZNF570,595,776
ZNF570_E6_834.55,ZNF570,494,582
ZNF570_E6_834.64,ZNF570,841,1147
ZNF570_E6_834.67,ZNF570,350,701
ZNF570_E6_834.68,ZNF570,1770,1992
ZNF571_E5_1221.104,ZNF571,979,1365
ZNF571_E5_1221.25,ZNF571,1070,1828
ZNF571_E5_1221.3,ZNF571,1382,2316
ZNF571_E5_1221.4,ZNF571,888,1500
ZNF571_E5_1221.73,ZNF571,1625,1875
ZNF571_E5_1221.85,ZNF571,1032,1708
ZNF572_E3_1077.12,ZNF572,887,1790
ZNF572_E3_1077.38,ZNF572,804,925
ZNF572_E3_1077.39,ZNF572,1844,2437
ZNF572_E3_1077.41,ZNF572,694,725
ZNF572_E3_1077.51,ZNF572,723,986
ZNF572_E3_1077.73,ZNF572,838,974
ZNF573_E8_1155.28,ZNF573,2003,2625
ZNF573_E8_1155.41,ZNF573,1481,1896
ZNF573_E8_1155.60,ZNF573,1109,1647
ZNF573_E8_1155.69,ZNF573,703,1255
ZNF573_E8_1155.78,ZNF573,1362,1833
ZNF573_E8_1155.81,ZNF573,1590,2069
ZNF574_E2_1602.16,ZNF574,983,1342
ZNF574_E2_1602.17,ZNF574,1050,1459
ZNF574_E2_1602.170,ZNF574,754,893
ZNF574_E2_1602.18,ZNF574,1557,1406
ZNF574_E2_1602.200,ZNF574,762,1113
ZNF574_E2_1602.35,ZNF574,935,1373
ZNF575_E4_504.0,ZNF575,1050,1651
ZNF575_E4_504.119,ZNF575,601,1032
ZNF575_E4_504.123,ZNF575,533,1198
ZNF575_E4_504.36,ZNF575,3,7
ZNF575_E4_504.37,ZNF575,358,586
ZNF575_E4_504.38,ZNF575,756,931
ZNF576_E3_69.1,ZNF576,882,1543
ZNF576_E3_69.2,ZNF576,742,1081
ZNF576_E3_69.5,ZNF576,1429,1544
ZNF576_E3_69.6,ZNF576,367,537
ZNF576_E3_69.7,ZNF576,1659,2541
ZNF576_E3_69.8,ZNF576,1390,1832
ZNF577_E7_657.13,ZNF577,834,1442
ZNF577_E7_657.14,ZNF577,1043,1775
ZNF577_E7_657.32,ZNF577,968,1542
ZNF577_E7_657.41,ZNF577,596,522
ZNF577_E7_657.42,ZNF577,774,1110
ZNF577_E7_657.43,ZNF577,241,287
ZNF579_E2_1257.177,ZNF579,464,759
ZNF579_E2_1257.205,ZNF579,554,806
ZNF579_E2_1257.233,ZNF579,239,443
ZNF579_E2_1257.237,ZNF579,283,353
ZNF579_E2_1257.238,ZNF579,512,490
ZNF579_E2_1257.89,ZNF579,692,810
ZNF580_E1_237.1,ZNF580,639,828
ZNF580_E1_237.26,ZNF580,145,240
ZNF580_E1_237.27,ZNF580,383,347
ZNF580_E1_237.34,ZNF580,955,1053
ZNF580_E1_237.35,ZNF580,671,490
ZNF580_E1_237.41,ZNF580,318,349
ZNF581_E2_246.17,ZNF581,516,567
ZNF581_E2_246.31,ZNF581,1117,968
ZNF581_E2_246.42,ZNF581,1798,2417
ZNF581_E2_246.46,ZNF581,1134,1517
ZNF581_E2_246.47,ZNF581,444,330
ZNF581_E2_246.5,ZNF581,670,597
ZNF582_E5_663.32,ZNF582,1191,1738
ZNF582_E5_663.39,ZNF582,790,1131
ZNF582_E5_663.43,ZNF582,1221,1978
ZNF582_E5_663.47,ZNF582,1707,2336
ZNF582_E5_663.50,ZNF582,1157,1678
ZNF582_E5_663.53,ZNF582,1612,2477
ZNF583_E5_1056.16,ZNF583,526,885
ZNF583_E5_1056.59,ZNF583,932,1025
ZNF583_E5_1056.60,ZNF583,1006,1276
ZNF583_E5_1056.65,ZNF583,600,1130
ZNF583_E5_1056.71,ZNF583,286,357
ZNF583_E5_1056.75,ZNF583,486,838
ZNF584_E4_495.17,ZNF584,333,694
ZNF584_E4_495.25,ZNF584,1336,1382
ZNF584_E4_495.34,ZNF584,304,250
ZNF584_E4_495.48,ZNF584,486,407
ZNF584_E4_495.49,ZNF584,630,475
ZNF584_E4_495.7,ZNF584,1106,1077
ZNF585A_E5_1755.10,ZNF585A,672,766
ZNF585A_E5_1755.117,ZNF585A,1007,1133
ZNF585A_E5_1755.118,ZNF585A,635,841
ZNF585A_E5_1755.127,ZNF585A,874,1290
ZNF585A_E5_1755.136,ZNF585A,1596,2780
ZNF585A_E5_1755.56,ZNF585A,1,1
ZNF585B_E5_1839.124,ZNF585B,2173,2747
ZNF585B_E5_1839.141,ZNF585B,1989,2254
ZNF585B_E5_1839.15,ZNF585B,745,1152
ZNF585B_E5_1839.33,ZNF585B,713,1073
ZNF585B_E5_1839.62,ZNF585B,1,1
ZNF585B_E5_1839.84,ZNF585B,1263,1893
ZNF586_E3_495.10,ZNF586,462,852
ZNF586_E3_495.16,ZNF586,635,674
ZNF586_E3_495.31,ZNF586,776,1030
ZNF586_E3_495.32,ZNF586,676,866
ZNF586_E3_495.35,ZNF586,914,1371
ZNF586_E3_495.6,ZNF586,992,1672
ZNF587_E3_567.30,ZNF587,2219,3154
ZNF587_E3_567.40,ZNF587,2285,3302
ZNF587_E3_567.55,ZNF587,691,1466
ZNF587_E3_567.56,ZNF587,524,543
ZNF587_E3_567.8,ZNF587,1703,2135
ZNF587_E3_567.9,ZNF587,1802,3014
ZNF589_E4_318.10,ZNF589,765,1013
ZNF589_E4_318.11,ZNF589,1291,1437
ZNF589_E4_318.13,ZNF589,405,445
ZNF589_E4_318.22,ZNF589,1655,2417
ZNF589_E4_318.26,ZNF589,415,471
ZNF589_E4_318.8,ZNF589,812,1216
ZNF592_E5_179.22,ZNF592,685,1153
ZNF592_E5_179.24,ZNF592,610,876
ZNF592_E6_177.18,ZNF592,334,508
ZNF592_E7_160.6,ZNF592,868,1066
ZNF592_E8_288.28,ZNF592,309,325
ZNF592_E8_288.57,ZNF592,799,1117
ZNF592_E9_84.0,ZNF592,683,650
ZNF592_E9_84.1,ZNF592,438,518
ZNF593_E1_200.0,ZNF593,573,842
ZNF593_E1_200.23,ZNF593,391,472
ZNF593_E1_200.24,ZNF593,345,409
ZNF593_E1_200.25,ZNF593,146,173
ZNF593_E1_200.26,ZNF593,329,351
ZNF593_E2_63.1,ZNF593,626,709
ZNF594_E2_2052.126,ZNF594,179,157
ZNF594_E2_2052.136,ZNF594,928,1549
ZNF594_E2_2052.142,ZNF594,474,492
ZNF594_E2_2052.185,ZNF594,1348,2011
ZNF594_E2_2052.198,ZNF594,1486,1584
ZNF594_E2_2052.199,ZNF594,1163,1500
ZNF596_E6_906.3,ZNF596,1145,1432
ZNF596_E6_906.4,ZNF596,1063,1133
ZNF596_E6_906.40,ZNF596,1722,1867
ZNF596_E6_906.42,ZNF596,793,1144
ZNF596_E6_906.56,ZNF596,1260,1447
ZNF596_E6_906.60,ZNF596,989,1247
ZNF597_E4_630.15,ZNF597,1310,1591
ZNF597_E4_630.32,ZNF597,843,1091
ZNF597_E4_630.34,ZNF597,567,807
ZNF597_E4_630.35,ZNF597,605,821
ZNF597_E4_630.45,ZNF597,463,605
ZNF597_E4_630.51,ZNF597,950,1470
ZNF599_E4_993.23,ZNF599,1308,2646
ZNF599_E4_993.40,ZNF599,889,1391
ZNF599_E4_993.70,ZNF599,733,813
ZNF599_E4_993.83,ZNF599,775,1011
ZNF599_E4_993.94,ZNF599,887,1235
ZNF599_E4_993.95,ZNF599,1052,1234
ZNF600_E3_1785.112,ZNF600,1279,1352
ZNF600_E3_1785.134,ZNF600,1354,1898
ZNF600_E3_1785.45,ZNF600,514,885
ZNF600_E3_1785.72,ZNF600,1249,1642
ZNF600_E3_1785.81,ZNF600,891,1185
ZNF600_E3_1785.84,ZNF600,734,1089
ZNF606_E7_1176.2,ZNF606,782,1128
ZNF606_E7_1176.56,ZNF606,408,470
ZNF606_E7_1176.6,ZNF606,1550,2126
ZNF606_E7_1176.65,ZNF606,856,1196
ZNF606_E7_1176.91,ZNF606,774,892
ZNF606_E7_1176.92,ZNF606,751,797
ZNF607_E5_1227.10,ZNF607,651,597
ZNF607_E5_1227.109,ZNF607,1177,1954
ZNF607_E5_1227.23,ZNF607,1899,2244
ZNF607_E5_1227.24,ZNF607,857,1309
ZNF607_E5_1227.79,ZNF607,670,833
ZNF607_E5_1227.81,ZNF607,702,536
ZNF610_E6_735.18,ZNF610,1271,1633
ZNF610_E6_735.19,ZNF610,1014,1942
