1558057	IFT140	701	2559
812556	RPLP2	331	368
71921383	IST1	965	3088
26023263	EXTL1	243	370
155957783	ARHGEF2	268	699
149833660	PPARGC1B	685	1470
125101206	TMEM218	578	2157
56724453	NACA	153	78
18461811	ELL	443	437
18282480	PIK3C2G	1008	4313
139344153	MRPS22	871	1971
55624063	FOXR2	291	848
1629894	KRTAP5-5	313	1191
4197762	OTOP1	1310	4822
56441678	PENK	635	3026
35351821	FFAR1	577	1711
65572762	FAM89B	543	1316
70090132	H2AFY2	277	556
76394143	RFK	458	234
102451415	C10orf95	238	505
84782951	ZNF592	236	742
93452664	FAM120AOS	228	1077
6978526	DEFA1	567	1321
27307759	UCN	126	479
67210113	LRRC29	899	2072
49117786	GPKOW	782	1157
27128597	ABHD1	405	1587
7925494	CTXN1	336	1177
40822105	KRT10	605	1651
73836783	CXCL6	703	3267
31522037	RAB11FIP4	378	1616
73537692	ACOT1	226	862
70936034	ATP6V1B1	708	1758
116749928	RNFT2	329	968
153699033	GRIA1	737	4062
71289036	OGFRL1	306	828
30285402	ZNRF2	160	740
13135648	NACC1	572	1782
128N	Non-Targeting_Control	1028	4635
2541372	BRAT1	206	502
1390688	FOXF2	782	2720
124756259	ESAM	648	2927
39145251	CSRNP1	196	1133
844929	FAM110A	464	1908
64631877	ADAMTS9	420	1113
105296373	TGFBRAP1	302	1068
26863667	SFN	376	1188
45289079	UPK3A	503	1660
85799227	EMC8	794	2741
95209618	FGD6	904	3080
133805924	SRPRB	685	396
5783875	PRR22	517	1575
109080844	TMEM245	688	2382
19230636	E2F8	662	2064
150372085	REPIN1	239	800
23085678	CD93	466	1552
86670992	CNGB3	225	774
6171875	L3MBTL4	182	993
151674650	SPARC	227	504
140362979	SLC4A9	328	678
97679770	AVPI1	273	959
110472700	LIMS3L	508	1564
69754604	NOB1	580	274
46737809	MYLK3	416	1180
197917994	LHX9	868	4002
47690576	AGBL2	383	1551
100149280	DEGS2	514	2430
32764958	MYO1D	581	2573
17265927	VPS37A	905	2390
73482117	MTO1	473	749
4099095	C6orf201	326	1017
55227530	TMEM86B	163	566
57136558	SPIN2A	980	3330
7627393	SAT2	683	3585
740525	FAM57A	236	1005
35689724	TPM2	211	573
203489930	RAPH1	722	2106
113372699	PLBD2	264	943
155868260	SYT11	391	784
201017034	FAM126B	1060	3137
902090	R3HDM4	260	648
114254915	VWA2	335	1254
47438338	FOXD2	267	911
90065903	CALB1	317	1210
201195893	CASP10	280	996
1969916	CSNK1G2	303	1277
216860009	TNP1	505	1744
82741366	FN3K	1059	3879
32311416	ZAR1L	383	986
57476405	RTN4RL2	892	2057
48614640	HOXB8	450	1365
144500515	PPP1R16A	784	3591
30592538	KRTAP6-3	219	622
112694053	MOV10	608	1652
62667436	MRC2	409	1133
6626368	LY86	528	1486
1332273	TAS1R3	272	821
37592523	TOMM5	395	1820
108855257	ACTL7B	313	1057
150407301	CD74	291	455
20724142	SH2D5	283	1290
3179287	S1PR4	236	845
86946214	GAS1	363	1175
69350223	LYZ	455	1338
80211333	DIO2	520	1807
123447877	ADCY5	435	1203
11708617	GATA4	338	1160
67996751	UNC93B1	191	462
64580876	BHLHE22	579	2110
99411128	BUD31	678	471
63945806	UCKL1	102	287
105881798	NCK2	387	2083
48184489	CCDC184	153	636
19192094	MEF2BNB	403	592
48832107	PCSK1N	434	1462
7434552	PSAPL1	327	1276
14160117	ADGRL1	369	1474
814483	LPPR3	231	758
314651	AXIN1	471	1508
241852288	PDCD1	213	939
44455340	ZNF445	661	2338
3092761	ZSCAN10	438	1266
74084990	LIN52	68	6
129N	Non-Targeting_Control	1189	4848
132747764	CCNI2	246	953
233258392	PCNXL2	803	2120
43400107	ARL4D	405	1231
56359138	FAM210B	372	1912
48916163	UBE2Z	261	730
156327892	NR4A2	420	1290
157323443	TMEM242	495	915
54224170	MBD2	741	1813
19225212	NCAN	162	435
63236173	BIRC7	149	621
32604256	C21orf59	345	438
23526441	PRDM9	492	2315
168095108	GOLIM4	418	1382
41982484	DCAF4L1	438	1728
35270541	USF2	502	916
134235031	VPS26B	319	1115
28368976	VTN	239	532
179813999	FAM163A	384	1540
60070004	C20orf197	285	1038
50475923	FAM71E1	29	116
18400864	LDHA	264	695
5904958	VMAC	145	814
240042755	PRR21	244	1248
67044752	CACNG1	178	602
143572146	MROH6	297	314
52290999	GLYCTK	923	3347
30986127	HSD3B7	471	1002
70981936	ANKRD53	210	696
35888872	SRPK1	1167	2795
110722590	PPP1CC	583	1891
64123542	SNX1	238	764
118528759	TTC36	245	1466
157571206	PQLC2L	823	3411
30949332	DPCR1	379	1409
63555412	EFCAB7	811	3171
97994720	ANP32B	461	1233
64878276	EHD1	357	1587
247606090	OR2G3	399	1719
102066359	HPS6	661	1224
80303248	LRRTM1	612	2036
116580328	RWDD1	668	1466
30491923	KRTAP19-3	435	838
30541799	KRTAP19-6	301	743
35193737	SLC35G3	368	1957
6877231	OR10A4	461	1326
58338637	ZSCAN22	689	1822
64624512	CYP7B1	683	2028
152115444	MAGEA5	666	2448
54530101	CGRRF1	356	943
24316193	LTB4R	951	3258
123695554	ANXA13	967	3669
60156099	DHRS7	597	2139
238068120	SCLY	380	1479
32138597	GPD1L	1133	3180
37282151	GOLGA4	489	1629
6534464	VCX3A	291	1874
15765129	FBLIM1	608	2564
40982441	KRT40	631	1239
102694435	METTL21C	261	736
120985026	CT47A1	198	679
2647508	TTYH3	138	430
205524232	CDK18	321	854
150645752	MTM1	301	1007
73310010	ARHGEF17	314	979
24006390	KLHL15	415	744
19920812	OR4K5	1140	3799
2208431	POLN	274	563
45311896	CKM	334	911
107306464	RAD23B	211	404
46372356	KIAA0226L	868	2781
42020684	PIK3C3	569	282
37224607	C5orf42	802	2654
11331678	SLC35G5	391	1689
74204952	FPGT	219	551
156809784	SH2D2A	355	859
97854496	FOXE1	139	415
20144169	OR4N5	328	882
71440716	SLC4A4	1108	3435
55644687	ZNF581	228	540
63952487	NAA40	163	519
50414605	PPP6R2	309	1079
42673760	PLEKHH3	437	1009
23202720	TNFRSF10A	946	4084
235583745	GNG4	1081	3735
46139808	ENPP4	1005	3236
13213571	EMP1	376	1255
177513392	DDX41	1113	482
112166478	GPAM	375	920
4075385	ZZEF1	800	2140
41071609	OARD1	613	1494
130550602	COPG2	294	622
6492962	MRPL51	397	468
103421566	PDCD11	376	392
142182928	GK5	1251	3425
51806908	NRD1	558	1078
72924024	ALDH1A1	739	2171
6244625	HES3	358	1544
26863298	SFN	368	1615
100489344	NYAP1	192	426
109571689	MMAB	722	2200
41055012	KRTAP2-2	656	1428
56484170	RTFDC1	296	437
911024	LMF1	268	889
6626327	LY86	736	1874
111790492	ALDH2	1134	3201
38424336	IGFBPL1	355	733
56533488	FAM209B	109	305
100361858	WARS	567	878
161371279	PSMD14	705	81
133968527	C5orf15	286	722
3356146	OR2C1	390	1977
46690622	TDRD6	424	1287
67600099	PIGH	974	2387
107571262	DUS4L	1172	4121
96486216	C7orf76	767	2491
120349085	LRRC58	310	555
61884354	INADL	428	1129
207712112	CCNYL1	392	1324
31864990	DUSP15	500	1723
28768077	FOXG1	487	1629
36621722	AOAH	381	1208
31271742	HLA-C	162	426
89638677	LYRM2	527	1460
5903630	NDUFA11	207	400
97567972	UBTD1	430	1193
122724472	OR1L4	441	1365
35437419	GDF5	587	1225
167553487	CREG1	202	565
42564139	COASY	698	715
68242136	CBWD3	600	498
107488935	KLF4	701	1489
44490491	NUDCD3	1087	976
130N	Non-Targeting_Control	1306	5087
29491144	OVCH1	758	1834
1240587	SLC6A18	277	840
2610462	TMC2	317	1112
131N	Non-Targeting_Control	1385	4459
65593429	VWA9	394	1022
121190610	RAB14	542	1486
141357342	GPR20	387	1934
18691825	PAX7	249	789
57997249	ZNF319	233	594
115963010	LVRN	1283	4382
29350091	DUSP4	504	2307
57756955	MARCH9	386	733
27311147	TRIM35	194	609
132N	Non-Targeting_Control	1561	5388
6437535	HPX	352	1034
63217649	SLC22A25	819	2267
130190485	ST14	1207	3544
6327339	ACOT7	334	634
66012156	CST6	332	885
88887198	HAPLN3	277	777
15437937	CDRT4	473	1624
23877097	SLC2A11	198	663
88452095	FOXI3	170	526
88523557	PYURF	340	1019
42718498	EZH1	1015	3225
100539534	GPR88	521	2153
27867478	HIST1H1B	184	285
45407159	CD3EAP	439	886
100781292	PAX2	167	474
103371758	CTHRC1	746	2265
5820849	OR52N2	206	632
32064003	SPAST	819	2991
38129350	ACAA1	440	836
18955673	IFFO2	813	1947
149887879	HIST2H2AB	216	299
97277596	TSPYL5	785	2293
117802	FOXD4	354	757
1610686	FOXC1	956	1319
24955918	NEFL	685	3408
6211038	RNF207	523	2168
172556288	PDK1	125	612
177592337	TMED9	266	1013
86671786	ME3	217	870
135031486	PITX1	162	873
62164758	C2CD4B	202	823
12292378	EDN1	868	2562
23967401	DDTL	757	1087
28767829	FOXG1	582	1428
72693188	DPF3	304	1300
44896050	PHF21B	557	1494
41612910	AGPAT6	227	451
31476128	TGFB1I1	295	836
42387368	CNFN	685	3039
52771276	ZYG11B	590	1666
93062027	CYP26C1	250	769
133N	Non-Targeting_Control	924	4163
18084548	RERGL	185	459
6590899	CD70	503	1783
66511220	BBS1	609	1494
210021111	SYT14	882	2943
34240914	HMGA1	472	854
26043413	HIST1H2BB	244	696
161196810	ADAMTS4	835	2974
131510349	POMT1	544	1542
46376487	PPP5C	484	1885
54942725	CCDC68	759	1981
94320417	NUTM2F	337	461
150409878	TSC22D2	592	538
233743778	DNAJB3	178	591
45972660	TIMM23	290	604
6052150	LRRN4	656	2201
82798400	SCD5	959	2508
86970230	ADIRF	220	427
127289768	ERCC3	580	750
75207379	KCNC2	548	2333
113832318	GAS6	860	2149
6766746	PTMS	372	2029
211679115	ERBB4	234	737
30250946	MAGEB1	348	1171
34880335	TAF11	904	803
39452057	SH3BGR	232	1034
88448763	FOXI3	289	586
90932460	HDDC3	520	2617
103368112	TAF5	261	591
100473709	TMEFF1	87	300
240596343	CAPN10	586	1858
39575818	PABPC4	530	1508
49476492	FLT3LG	268	600
96026259	GPAT2	470	343
70993761	TEX261	239	522
90613597	DIRAS2	346	1034
137519945	PNPLA7	128	597
44396442	TCAIM	629	2405
21802277	CDH12	252	1316
23682830	NKX3-1	345	1516
9337942	TSPY4	744	3162
95476072	PTCH1	479	1522
150284500	CIART	433	1055
73088947	RAB11FIP5	618	1185
132887209	CHFR	409	1309
119091428	HMBS	175	279
11345720	RMI2	622	2480
50468394	CHAD	542	2264
41055081	KRTAP2-2	620	2020
19116980	TWIST1	490	1566
2933312	FLYWCH1	407	611
149455484	ZNF777	546	2064
6539780	GRID2IP	636	2279
180590738	SCGB3A1	281	762
40471642	CHST14	172	253
150298187	ARSI	305	920
177304073	PRELID1	746	155
96661741	FER1L5	758	2190
140682798	TRIM42	362	1093
10940016	NDUFA4	222	368
93052123	RGMA	357	730
24547969	GUCD1	734	2371
68280596	PIK3R1	950	2418
65283612	FOXD4L5	485	1147
70501044	COG4	729	370
37928747	TBC1D3K	416	143
75264036	GOLGA6C	1237	1805
26027187	HIST1H4B	336	697
73480039	MTO1	907	3005
126001827	CDON	405	1601
44943833	FAM207A	532	1727
237973190	UBE2F	265	1569
22600942	C8orf58	404	690
65125507	MRPL49	169	590
172647915	NCEH1	815	3327
209607930	CAMK1G	392	669
41579490	CEACAM21	393	1122
94711810	SOX21	625	2338
32949879	HLA-DMA	199	758
86858131	CD8B	219	521
14480351	GIPC1	281	571
57560366	UBE2L6	902	2467
177467584	DBN1	424	990
55137186	TNNT1	572	1650
124758429	ESAM	833	1831
108252440	SULT1C3	989	2781
75048501	MLH3	720	2493
103309940	BEX2	981	2774
25029448	KIAA1671	455	1137
139005952	PRR23A	847	2541
29920090	IL1RAPL1	785	2718
31956708	NELFE	347	1299
235788738	LYST	421	948
130449622	ADAMTS15	537	1617
182473789	RGSL1	790	2880
14759288	NPIPA2	1174	3901
84956561	MCOLN2	286	661
8328209	SGK223	568	2165
50623205	ATL1	973	3128
61393923	TMEM216	298	542
93741036	POU5F2	308	702
117934528	WDR3	527	1140
64431590	MTHFD1	1183	3836
67692967	RDH11	402	757
59847115	HOOK1	334	710
52505088	STAB1	427	1666
94412337	CEP83	878	3108
123314240	ADCY5	525	1107
30164064	TRIM15	423	1012
27411644	SLC4A7	184	485
34287178	CCL11	587	2165
52771535	MBL2	841	3987
35619020	HAUS5	974	444
62649487	INTS5	677	362
39532510	EID2B	1283	3047
54000614	HOXC9	271	547
2529851	HES5	359	1665
113153331	CCDC42B	854	2768
32027931	C4B	451	1349
40272607	PAK6	408	1205
27035638	TMEM214	384	1304
30491938	KRTAP19-3	1195	4079
3479551	NAA60	395	979
185436076	C4orf47	766	2009
123109616	TBC1D31	551	768
12918445	PRAMEF7	441	827
132716400	KIF3A	350	869
21642929	SDF2L1	134	357
74312301	EPGN	299	1228
169614677	PPIG	636	1360
34363137	CCL1	956	3075
19666379	HTR6	210	573
2660920	IDH3B	530	1084
134N	Non-Targeting_Control	856	2919
185422486	UFSP2	487	1549
159205648	ACKR1	115	474
226390562	PARP1	448	1842
33517570	GART	940	505
14054737	PALM3	613	1453
11444042	FAM167A	491	1264
38730314	CPNE8	924	3955
12635958	CREBL2	518	1526
23322206	BCL2L2-PABPN1	603	99
144095997	CYC1	304	650
113325590	TTC12	938	2752
1495492	REEP6	727	2303
43366394	ZSCAN29	560	1882
150077133	VPS45	643	1449
162343857	NOS1AP	1129	4233
88831944	ANKRD22	430	1619
30445283	SEPHS2	754	1461
73053404	P4HA1	725	2633
169116509	MECOM	469	1255
69365695	YEATS4	750	821
30601198	KRTAP22-1	339	1649
13755199	OFD1	571	1993
140956562	SLC25A36	363	736
94292410	ZNF169	307	947
64457556	MILR1	440	1374
6986636	KDM4C	572	1684
55992037	CEP135	599	1946
36148422	ARAP2	534	2500
30634318	ARHGAP11B	354	653
48552256	HOXB3	998	3159
80342274	DYDC1	956	3473
40661975	KRT222	250	682
35787016	CLPSL1	446	905
59318339	CPLX4	478	1548
108884138	C7orf66	1907	6790
17537410	FAM129C	763	2169
68882069	STOX1	514	1476
72699525	ARAP1	261	928
141738413	RNF7	155	142
73840065	WBSCR27	819	2739
197540433	MOB4	708	475
166869775	TADA1	253	412
110216605	AMMECR1	432	2269
75920012	FBF1	619	1197
57147439	BOD1L2	930	3991
141708939	WEE2	1040	2469
11442407	PRKCSH	289	959
42781016	WNK4	320	706
69262222	CDK7	371	300
27542999	HIBADH	269	614
20580317	CDRT15L2	492	999
75639896	IMP3	249	92
138406007	HEBP2	480	910
135N	Non-Targeting_Control	1198	4338
441593	TBC1D20	387	1508
200893297	NIF3L1	623	963
57688559	ZDHHC5	492	1707
52739108	LECT1	1391	4896
9872034	CTNNBIP1	585	1827
50815438	PARP8	705	1895
50309696	GABPB1	667	605
82539986	RPS17	669	384
30604616	PPP1R10	806	1748
139020330	PRR23B	836	2790
48758940	BEND5	472	1255
47670828	KPNB1	213	5
123430603	RILPL2	276	897
95541820	TTC37	289	177
30630522	SCFD1	562	317
17259343	XYLT1	381	1306
45884977	IRF2BP1	303	630
158598183	MLF1	546	1744
50096675	UBE2V1	1076	3414
774009	PDDC1	257	478
111729839	ACAD10	231	456
11036482	PHF14	666	2209
43776513	ELL3	353	367
50304079	GABPB1	578	234
13819471	ZSWIM4	786	1992
136N	Non-Targeting_Control	1079	3602
100629706	ASB7	367	1137
45225762	TMEM158	966	2765
71322816	SLC29A3	925	3324
37746469	CTNNBL1	279	228
3525037	LRPAP1	247	790
3624199	SHPK	463	1229
25229102	SYF2	629	1728
244739	PSMD13	579	1420
122886065	CADPS2	503	1710
109690334	GSTM1	1452	3268
17334001	PADI4	1099	3233
42640145	ATP5L2	307	293
106956545	SORCS1	790	2219
31117187	CDSN	368	1655
111124038	LRRN3	557	2087
58203871	OR1S2	977	2732
17839577	JAK3	426	1047
15177159	INSC	441	1358
30011789	KCNA4	984	2926
150263065	CA14	875	3565
100881686	SRRT	543	726
42574146	PSMC3IP	626	1111
41153938	TREML1	571	1152
107274034	PDSS2	445	759
89900721	TCF25	385	1733
42315304	TFF3	340	880
232557964	EIF4E2	137	400
65595593	KCNK7	373	909
21568214	ALPL	705	3431
44736827	PRR5	805	2344
72406693	TMEM202	430	855
131180119	LYRM7	369	628
4529874	C12orf4	667	2712
137N	Non-Targeting_Control	978	3221
11211753	ROCK2	304	1194
76740701	SHROOM3	372	1449
30812341	PPP2CB	1107	3267
62896772	DIDO1	470	456
54594577	ACOT11	1232	3435
56095516	RFX7	477	766
96818995	ZNF782	847	1849
55819737	BMP5	1267	4567
26496368	APBB1IP	445	1892
57607584	NARS	909	597
81444822	PMP2	1284	5400
15013700	CCDC105	727	1749
123570986	TRDN	597	1958
143857993	LTV1	293	217
34958565	CCT6B	407	1151
51999787	C14orf166	210	208
119055217	HYOU1	906	1312
19105596	SLC25A42	1366	2877
37014655	FGD2	346	698
40555404	CCR7	261	975
59225578	GRP	335	842
9058430	SRGAP3	188	665
96458472	HABP4	295	1122
53097911	IGFBP6	273	971
50582563	CHKB	224	1156
25901658	STMN1	215	483
102022226	IL1R2	461	1695
145646268	GPR89A	744	2382
81283534	FABP5	639	1590
43388366	CCL28	261	697
20175266	RPS6KA3	1040	2798
27475671	SMCO2	1511	6108
15667377	NDE1	210	651
49883848	ZBED4	765	3522
22317956	COMMD3-BMI1	853	2071
109495868	CYB561D1	822	2729
122841304	CUZD1	252	775
154546148	PLRG1	558	528
25903646	STMN1	418	1359
101650006	TM2D3	184	168
28510778	GPX6	775	2118
41027025	KRTAP1-5	488	1970
137964624	HNMT	1135	4015
139402021	SPATA24	338	1309
32201958	PLAGL2	631	1246
49865208	PNKP	325	587
284426	PDIA2	836	1845
13365413	GFOD1	191	725
25111952	LCMT1	286	1054
46448941	LTF	826	2579
32761670	HLA-DQB2	284	668
44907825	APOE	472	1345
138N	Non-Targeting_Control	1534	7060
82571742	FOXK2	772	2317
49065531	CCDC120	563	2064
30783522	ZNF629	244	669
32415053	ZFR	551	410
8113755	PTPRM	787	2329
153940949	DENND4B	245	1007
43577196	THADA	860	2962
84888810	SLC28A1	1029	3677
9946921	GAS7	1110	4438
45408208	CD3EAP	243	402
154446703	SAP30L	1023	4327
51960585	PCBP4	282	1443
44580490	KRTAP10-5	649	2832
44551370	KRTAP10-2	690	1517
42611086	CCDC30	1388	5252
12110154	TNFRSF8	375	2247
3846071	C17orf85	383	876
154453402	SAP30L	1430	4125
55669870	SLC38A9	879	2501
41084335	KRTAP4-7	810	1213
41084470	KRTAP4-7	1073	1741
81952138	ADGRL2	458	1057
54187194	MBOAT7	269	1155
139N	Non-Targeting_Control	835	2909
51460051	SLC4A8	408	1011
41118113	KRTAP4-11	775	2049
30061545	ZNRD1	415	772
116279060	TSPYL1	762	2969
167372032	POU2F1	479	1334
118979037	FOXR1	721	2106
74421851	SLC16A2	376	995
41105517	KRTAP4-9	306	812
82022831	STRA13	1004	1336
132589123	TAAR5	367	1534
26941505	NUDC	218	491
87957861	PTEN	949	1855
64214354	RNF180	282	804
129871380	FAM49B	554	2619
63521690	PPDPF	722	1719
102451065	C10orf95	277	672
2207306	MLST8	142	243
46022040	MAST2	793	1987
44299655	TMEM117	364	1394
44865443	PVRL2	452	1733
62297653	SCGB1D4	689	1980
6410665	APBB1	653	1370
64989572	BATF2	394	1361
28125612	ZSCAN16	340	695
28690130	GMEB1	275	1040
46734169	PRSS46	732	2706
38674056	C17orf96	289	626
133352038	PRAP1	136	592
33276456	CHMP5	715	774
48224618	CAMP	258	774
81922995	MAFG	425	1817
3779256	SPEF1	553	1766
20895851	CCDC144NL	37	37
110719399	ING1	832	2232
9818875	TTLL3	525	2195
130341694	CCDC115	184	807
231235265	ARMC9	643	1298
86604779	RNF103	174	520
9245094	H6PD	597	1755
207560268	CREB1	234	605
81511409	ACTG1	784	1617
66152719	ANKRD20A3	966	1311
30729227	SRCAP	307	198
100574501	ZASP	981	2786
93259405	EPHA7	1132	4774
2173809	TRAF7	373	1084
42761849	RAMP2	933	3158
139813438	PSD2	291	585
24828142	ADCY3	562	2180
112111672	SUSD1	259	967
177617606	TTC30A	484	1352
182585624	RNASEL	373	1578
42563598	SEC22C	1027	2324
28772202	NPIPB9	386	545
28981653	SEZ6	1381	5235
5145660	C18orf42	276	1279
108943556	CLCC1	197	313
149376765	IL17B	1234	4144
116699495	MET	400	1445
956149	NOC2L	408	385
150896421	ZNF300	1502	4135
127730655	SLC25A31	260	782
36122147	SLC39A6	762	3314
158826026	FNIP2	472	1646
38134657	LOC102723859	1209	6692
82374411	UTS2R	1332	4476
136388483	MAP7	340	1115
33599188	CRYZL1	1056	2996
103276190	C5orf30	476	1771
21574478	ESCO1	1393	4107
140N	Non-Targeting_Control	1010	3602
156644748	RNF32	540	2103
52419833	PHF7	619	1904
6436508	DAGLB	506	1252
14186011	LIPI	440	1631
18515675	SEC23B	199	965
3828966	PARP11	401	1454
80023185	TBX22	947	3497
122218301	DIABLO	1312	3888
135927346	LUZP6	1136	4020
54549885	VSTM2A	407	1740
73755689	LOC100134391	834	2599
66988608	SPATA31A3	346	998
150037523	HMGXB3	546	1329
129001216	TNPO3	1287	3179
144308932	HSF1	1164	2896
50482625	ADM2	347	1477
152728207	CSAG1	394	827
125661891	TEX36	683	2221
975433	COX19	356	319
96398181	AK7	415	1057
156582384	TTC24	332	846
108087958	PSMD10	1133	4234
76476830	RHBDF2	258	318
9904951	RCVRN	637	1327
78509936	LHFPL2	1013	3683
39359656	SPATA31A1	763	1289
61193977	SPATA31A7	299	575
69119314	LMOD3	877	1360
115616430	TMED7-TICAM2	502	1900
54096039	OSCAR	480	1010
31202503	PYCARD	389	864
229798986	TRIP12	1173	4303
111591915	TRAF3IP2	303	814
21496478	GREB1L	647	2056
18264102	MIEF2	483	1788
51218978	MBTD1	1278	2149
39412454	KIAA0754	835	3819
86407688	CCDC81	367	1416
36483075	STAC	396	1143
34449527	KCNE1	278	700
98392997	PYROXD2	994	3086
42871961	PSG1	314	1227
27621581	FGR	814	2733
32639432	ANKRD27	490	920
1207031	STK11	131	138
6978465	DEFA1	570	2338
7489471	DEFB105B	308	775
45011123	HECTD3	1145	2383
40016233	CSF3	1030	3057
34197799	C1orf94	1027	4038
40767257	GCHFR	362	1219
48466839	TREX1	496	1071
123973434	FER1L6	1218	4958
24122432	PFN4	833	1599
108094409	CUL5	175	510
154292600	DHX36	1029	802
113272487	CDC26	282	658
21172691	SLCO1B1	1065	2757
20620659	MLLT3	398	1749
141N	Non-Targeting_Control	825	3514
18593923	HDAC9	578	1936
31630994	B4GALT6	691	2555
10290648	CMBL	204	632
35512654	DMKN	901	2164
13318493	PRAMEF15	657	878
44978451	STK4	925	3347
4206396	ANKFY1	333	1624
73860554	PTGR2	390	1020
139551116	F9	245	1219
12363787	AFG3L2	812	1730
16659433	SMIM7	531	1430
148270091	SPINK13	318	1597
106079567	AASDHPPT	903	1414
10725990	TMEM14C	244	1540
105219417	TEX13A	901	3248
49843000	BCDIN3D	264	581
108898129	MYO16	619	1984
150628414	GIMAP6	380	804
41377145	MX2	951	4135
48459854	ARHGAP22	863	2690
56454259	MIP	601	1885
28738161	NEK8	692	1929
71284981	CMTR2	677	1787
8818987	MTCL1	569	1759
151852278	THEM5	476	1984
196826829	CFHR1	795	2401
94410481	COL1A2	980	2847
80202412	PRDM8	341	636
125967000	HINT3	264	910
158170471	FAM198B	1225	4712
6870161	OR10A2	942	3495
27957522	OR2B6	328	534
119162400	SFXN4	1048	2599
130204022	TMEM209	463	1247
30691195	GK	1042	4160
51000244	KLK8	619	970
114076882	QTRTD1	811	2131
86542268	RNF103-CHMP3	712	1646
51240920	DAZAP2	736	2267
45917425	IGFBP3	1201	4896
100926015	FAM178A	392	399
69456413	APBA1	482	2360
44242220	EFHC2	1026	3392
73396523	ANXA7	568	1613
84854825	CRISPLD2	425	936
98480649	FAM169B	483	1462
52353988	MYO5A	239	750
1486169	ATAD3B	424	1395
121046956	CPED1	466	1240
82062959	DUS1L	600	827
579150	PIGQ	104	293
34757820	NCOA6	1241	3062
11806130	ZNF491	811	2926
8302966	CD320	614	1617
44697243	KRTAP10-12	188	449
231528944	NMUR1	393	1496
3390478	ZSCAN32	216	505
241562431	BOK	523	1810
48389598	KDELR1	223	820
43949944	NDP	864	2181
30016630	MTMR3	775	1824
5593764	FSCN1	268	842
26197647	HNRNPA2B1	469	213
224001802	SERPINE2	1096	3233
60931696	TMEM132A	457	1511
18733596	PTPN5	323	1583
18004497	SERGEF	947	2165
74748795	TYW3	194	501
12192446	TNFRSF1B	578	1697
53873896	MYADM	217	1059
19334819	SH2D4A	498	1902
119088056	KIAA1210	354	954
152660769	XRCC2	782	1414
130391655	COL6A5	668	2261
90401333	CALM1	375	1664
232817021	GIGYF2	672	2317
75873476	UBE2Q2	710	1734
36925247	ZNF568	252	966
154451174	SAP30L	997	2674
8683231	RPL27A	435	115
161626347	FCGR3B	454	2212
112703072	RHOC	500	1779
46184860	TSPAN1	674	2576
233346578	KIAA1804	410	1240
49090339	DHH	141	345
135932824	DARS	252	236
33726802	IP6K3	492	1770
120965799	CT47A5	895	357
133460139	CACFD1	221	700
32197729	SLC30A6	759	1600
36381818	TBC1D3H	714	274
74803424	GTF2IRD2	231	130
172588920	SUCO	302	288
4946855	OR51A4	930	1428
65379421	SLC25A45	595	1950
52848575	KRT78	432	1891
4441413	DNAJA3	497	585
55486503	NAT14	122	344
134408241	RXRA	662	2376
102655132	GPRASP1	504	1984
112345054	CD200	443	1048
42411412	NFAM1	223	822
637626	CEP72	565	1472
104605388	OR13C2	859	3204
66689030	PRKCA	382	1348
35082536	ISX	614	1789
74279999	CCDC33	539	1670
196327491	TM4SF19	317	1338
219208316	ZFAND2B	460	1992
423903	AHRR	258	632
39927331	MOCS1	1193	3606
34534738	DYNLRB1	436	155
119965350	DEPTOR	504	2233
4525136	SPNS2	681	1299
30529092	SEC14L6	817	1860
55385864	ATG14	438	1900
4735473	CXCL16	592	1525
17969937	MGME1	236	626
19635130	GMIP	663	2437
66805250	RABGEF1	173	491
151838408	C2CD4D	635	1937
112917701	IL37	471	1589
151814583	RORC	258	693
88700043	RPIA	257	373
21634958	CCDC116	419	925
37040172	RBL1	671	1474
87391004	HSD17B11	388	1122
141374908	PCDHGA6	388	1218
88647619	LOC286238	446	1158
3270389	RFX3	641	1659
129134833	ISY1	169	55
13580967	TASP1	285	356
54653816	MROH7	499	1924
123185947	GRIA3	356	1546
58403176	OR5B3	450	895
72259632	PARP6	837	2134
56477704	GLS2	305	749
35650623	SIT1	253	632
76004064	UVRAG	929	808
23364908	GZF1	325	629
55772838	RFPL4AL1	306	754
55762834	RFPL4A	404	1491
82157822	EFTUD1	240	483
25417119	GINS1	381	393
67350979	IL12RB2	743	2675
14480820	COPB1	604	751
70355027	HHLA3	1497	5113
15727806	PLEKHM2	327	1469
86831869	SLC10A6	752	2900
171783866	METTL13	1147	3501
31425374	SERINC2	563	1777
141224502	ZNF330	768	3063
75652653	MRPL19	799	1711
23424754	COG7	392	997
23558272	UBFD1	344	500
23868505	SLC2A11	502	1568
184884739	FAM129A	448	1635
40206212	BUB1B	257	303
139600387	UBE2D2	521	1952
11285659	UBIAD1	815	2293
72845186	DMRTC1B	455	1537
148169753	SPINK14	326	1363
73987974	PPBP	494	2242
150926157	MTHFD1L	634	2051
45061456	NMT1	573	1110
16486494	PTER	661	2807
14609063	PARN	354	422
93357033	CCDC67	534	1651
13762613	CCDC130	493	1462
90971926	EPYC	1268	4138
74089213	VCL	267	520
54159639	LENG1	169	719
33205241	HSD17B8	1049	2970
196561331	WDR53	223	615
41097960	KRTAP4-8	764	3624
50353696	XYLT2	353	1166
35838487	TAF15	210	420
