STUDY_ID	SAMPLE_ID	UBE2H
kirp_tcga_pan_can_atlas_2018	TCGA-MH-A562-01	635.486
kirp_tcga_pan_can_atlas_2018	TCGA-MH-A854-01	536.27
kirp_tcga_pan_can_atlas_2018	TCGA-MH-A855-01	1101.43
kirp_tcga_pan_can_atlas_2018	TCGA-MH-A856-01	901.149
kirp_tcga_pan_can_atlas_2018	TCGA-MH-A857-01	1402.91
kirp_tcga_pan_can_atlas_2018	TCGA-O9-A75Z-01	2220.91
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5E6-01	1010.76
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5E7-01	2404.68
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5E8-01	2188.28
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5EA-01	1318.57
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5EB-01	1955.4
kirp_tcga_pan_can_atlas_2018	TCGA-P4-A5ED-01	530.891
kirp_tcga_pan_can_atlas_2018	TCGA-P4-AAVK-01	1589.58
kirp_tcga_pan_can_atlas_2018	TCGA-P4-AAVL-01	1024.21
kirp_tcga_pan_can_atlas_2018	TCGA-P4-AAVM-01	1186.77
kirp_tcga_pan_can_atlas_2018	TCGA-P4-AAVO-01	1145.39
kirp_tcga_pan_can_atlas_2018	TCGA-PJ-A5Z8-01	2038.22
kirp_tcga_pan_can_atlas_2018	TCGA-PJ-A5Z9-01	1019.38
kirp_tcga_pan_can_atlas_2018	TCGA-Q2-A5QZ-01	607.772
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A71R-01	901.97
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A71S-01	1375.22
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A71U-01	1842.8
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A71V-01	2091.81
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SL-01	846.841
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SM-01	1471.78
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SN-01	1589.73
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SO-01	1186.57
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SP-01	2031.96
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SQ-01	1877.29
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SR-01	1331.85
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SS-01	918.367
kirp_tcga_pan_can_atlas_2018	TCGA-SX-A7SU-01	1098.96
kirp_tcga_pan_can_atlas_2018	TCGA-UN-AAZ9-01	1993.94
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PJ-01	2115.1
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PK-01	1831.53
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PL-01	742.302
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PM-01	1560.04
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PN-01	2043.41
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PO-01	1636.03
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PP-01	1579.62
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PQ-01	1409.38
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PR-01	2008.32
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PS-01	2296.76
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PU-01	2952.05
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PV-01	1871.06
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PX-01	1860.33
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9PZ-01	1741.42
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9Q0-01	987.001
kirp_tcga_pan_can_atlas_2018	TCGA-UZ-A9Q1-01	2212.76
kirp_tcga_pan_can_atlas_2018	TCGA-V9-A7HT-01	2499.82
kirp_tcga_pan_can_atlas_2018	TCGA-WN-A9G9-01	416.988
kirp_tcga_pan_can_atlas_2018	TCGA-WN-AB4C-01	517.895
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A894-01	1539.73
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A895-01	1924.63
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A896-01	1522.16
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A897-01	1143.58
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A898-01	808.659
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A8RY-01	1505.28
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A8RZ-01	2568.35
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A8S0-01	2062.62
kirp_tcga_pan_can_atlas_2018	TCGA-Y8-A8S1-01	1195.71
laml_tcga_pan_can_atlas_2018	TCGA-AB-2802-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2803-03	173.3389
laml_tcga_pan_can_atlas_2018	TCGA-AB-2804-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2805-03	507.3091
laml_tcga_pan_can_atlas_2018	TCGA-AB-2806-03	630.4726
laml_tcga_pan_can_atlas_2018	TCGA-AB-2807-03	911.8804
laml_tcga_pan_can_atlas_2018	TCGA-AB-2808-03	507.2778
laml_tcga_pan_can_atlas_2018	TCGA-AB-2809-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2810-03	269.886
laml_tcga_pan_can_atlas_2018	TCGA-AB-2811-03	896.7905
laml_tcga_pan_can_atlas_2018	TCGA-AB-2812-03	417.999
laml_tcga_pan_can_atlas_2018	TCGA-AB-2813-03	506.8965
laml_tcga_pan_can_atlas_2018	TCGA-AB-2814-03	662.9236
laml_tcga_pan_can_atlas_2018	TCGA-AB-2815-03	565.0041
laml_tcga_pan_can_atlas_2018	TCGA-AB-2816-03	346.2729
laml_tcga_pan_can_atlas_2018	TCGA-AB-2817-03	325.6021
laml_tcga_pan_can_atlas_2018	TCGA-AB-2818-03	655.0263
laml_tcga_pan_can_atlas_2018	TCGA-AB-2819-03	426.4603
laml_tcga_pan_can_atlas_2018	TCGA-AB-2820-03	721.0858
laml_tcga_pan_can_atlas_2018	TCGA-AB-2821-03	632.2843
laml_tcga_pan_can_atlas_2018	TCGA-AB-2822-03	515.7447
laml_tcga_pan_can_atlas_2018	TCGA-AB-2823-03	395.6815
laml_tcga_pan_can_atlas_2018	TCGA-AB-2824-03	584.0438
laml_tcga_pan_can_atlas_2018	TCGA-AB-2825-03	782.3973
laml_tcga_pan_can_atlas_2018	TCGA-AB-2826-03	483.8072
laml_tcga_pan_can_atlas_2018	TCGA-AB-2827-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2828-03	616.0215
laml_tcga_pan_can_atlas_2018	TCGA-AB-2829-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2830-03	580.6508
laml_tcga_pan_can_atlas_2018	TCGA-AB-2831-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2832-03	464.5009
laml_tcga_pan_can_atlas_2018	TCGA-AB-2833-03	567.6853
laml_tcga_pan_can_atlas_2018	TCGA-AB-2834-03	379.1296
laml_tcga_pan_can_atlas_2018	TCGA-AB-2835-03	496.3789
laml_tcga_pan_can_atlas_2018	TCGA-AB-2836-03	537.5999
laml_tcga_pan_can_atlas_2018	TCGA-AB-2837-03	603.8464
laml_tcga_pan_can_atlas_2018	TCGA-AB-2838-03	334.7443
laml_tcga_pan_can_atlas_2018	TCGA-AB-2839-03	528.6183
laml_tcga_pan_can_atlas_2018	TCGA-AB-2840-03	325.9069
laml_tcga_pan_can_atlas_2018	TCGA-AB-2841-03	720.7549
laml_tcga_pan_can_atlas_2018	TCGA-AB-2842-03	618.902
laml_tcga_pan_can_atlas_2018	TCGA-AB-2843-03	677.2105
laml_tcga_pan_can_atlas_2018	TCGA-AB-2844-03	455.5933
laml_tcga_pan_can_atlas_2018	TCGA-AB-2845-03	323.3231
laml_tcga_pan_can_atlas_2018	TCGA-AB-2846-03	389.2612
laml_tcga_pan_can_atlas_2018	TCGA-AB-2847-03	315.4583
laml_tcga_pan_can_atlas_2018	TCGA-AB-2848-03	572.1775
laml_tcga_pan_can_atlas_2018	TCGA-AB-2849-03	1270.6763
laml_tcga_pan_can_atlas_2018	TCGA-AB-2850-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2851-03	523.7198
laml_tcga_pan_can_atlas_2018	TCGA-AB-2853-03	454.4912
laml_tcga_pan_can_atlas_2018	TCGA-AB-2854-03	894.7697
laml_tcga_pan_can_atlas_2018	TCGA-AB-2855-03	457.7782
laml_tcga_pan_can_atlas_2018	TCGA-AB-2856-03	355.0737
laml_tcga_pan_can_atlas_2018	TCGA-AB-2857-03	578.0926
laml_tcga_pan_can_atlas_2018	TCGA-AB-2858-03	495.5326
laml_tcga_pan_can_atlas_2018	TCGA-AB-2859-03	508.6925
laml_tcga_pan_can_atlas_2018	TCGA-AB-2860-03	649.0536
laml_tcga_pan_can_atlas_2018	TCGA-AB-2861-03	479.3857
laml_tcga_pan_can_atlas_2018	TCGA-AB-2862-03	370.7079
laml_tcga_pan_can_atlas_2018	TCGA-AB-2863-03	604.0977
laml_tcga_pan_can_atlas_2018	TCGA-AB-2864-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2865-03	475.8514
laml_tcga_pan_can_atlas_2018	TCGA-AB-2866-03	377.2952
laml_tcga_pan_can_atlas_2018	TCGA-AB-2867-03	592.268
laml_tcga_pan_can_atlas_2018	TCGA-AB-2868-03	575.5353
laml_tcga_pan_can_atlas_2018	TCGA-AB-2869-03	576.145
laml_tcga_pan_can_atlas_2018	TCGA-AB-2870-03	464.1037
laml_tcga_pan_can_atlas_2018	TCGA-AB-2871-03	720.1295
laml_tcga_pan_can_atlas_2018	TCGA-AB-2872-03	317.7001
laml_tcga_pan_can_atlas_2018	TCGA-AB-2873-03	1084.4437
laml_tcga_pan_can_atlas_2018	TCGA-AB-2874-03	198.916
laml_tcga_pan_can_atlas_2018	TCGA-AB-2875-03	480.571
laml_tcga_pan_can_atlas_2018	TCGA-AB-2876-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2877-03	513.2864
laml_tcga_pan_can_atlas_2018	TCGA-AB-2878-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2879-03	595.872
laml_tcga_pan_can_atlas_2018	TCGA-AB-2880-03	379.7777
laml_tcga_pan_can_atlas_2018	TCGA-AB-2881-03	509.8216
laml_tcga_pan_can_atlas_2018	TCGA-AB-2882-03	463.7822
laml_tcga_pan_can_atlas_2018	TCGA-AB-2883-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2884-03	682.3031
laml_tcga_pan_can_atlas_2018	TCGA-AB-2885-03	396.796
laml_tcga_pan_can_atlas_2018	TCGA-AB-2886-03	437.6995
laml_tcga_pan_can_atlas_2018	TCGA-AB-2887-03	302.0878
laml_tcga_pan_can_atlas_2018	TCGA-AB-2888-03	538.2204
laml_tcga_pan_can_atlas_2018	TCGA-AB-2889-03	398.0735
laml_tcga_pan_can_atlas_2018	TCGA-AB-2890-03	822.1313
laml_tcga_pan_can_atlas_2018	TCGA-AB-2891-03	633.7847
laml_tcga_pan_can_atlas_2018	TCGA-AB-2892-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2893-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2894-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2895-03	592.8377
laml_tcga_pan_can_atlas_2018	TCGA-AB-2896-03	355.8573
laml_tcga_pan_can_atlas_2018	TCGA-AB-2897-03	367.2452
laml_tcga_pan_can_atlas_2018	TCGA-AB-2898-03	705.2718
laml_tcga_pan_can_atlas_2018	TCGA-AB-2899-03	714.6427
laml_tcga_pan_can_atlas_2018	TCGA-AB-2900-03	627.3543
laml_tcga_pan_can_atlas_2018	TCGA-AB-2901-03	631.6662
laml_tcga_pan_can_atlas_2018	TCGA-AB-2903-03	578.5232
laml_tcga_pan_can_atlas_2018	TCGA-AB-2904-03	356.6026
laml_tcga_pan_can_atlas_2018	TCGA-AB-2905-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2906-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2907-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2908-03	325.0651
laml_tcga_pan_can_atlas_2018	TCGA-AB-2909-03	467.8737
laml_tcga_pan_can_atlas_2018	TCGA-AB-2910-03	370.2316
laml_tcga_pan_can_atlas_2018	TCGA-AB-2911-03	575.7362
laml_tcga_pan_can_atlas_2018	TCGA-AB-2912-03	652.3799
laml_tcga_pan_can_atlas_2018	TCGA-AB-2913-03	640.9397
laml_tcga_pan_can_atlas_2018	TCGA-AB-2914-03	391.0055
laml_tcga_pan_can_atlas_2018	TCGA-AB-2915-03	482.7622
laml_tcga_pan_can_atlas_2018	TCGA-AB-2916-03	807.949
laml_tcga_pan_can_atlas_2018	TCGA-AB-2917-03	555.5748
laml_tcga_pan_can_atlas_2018	TCGA-AB-2918-03	295.793
laml_tcga_pan_can_atlas_2018	TCGA-AB-2919-03	402.6993
laml_tcga_pan_can_atlas_2018	TCGA-AB-2920-03	237.899
laml_tcga_pan_can_atlas_2018	TCGA-AB-2921-03	395.0947
laml_tcga_pan_can_atlas_2018	TCGA-AB-2922-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2923-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2924-03	640.4216
laml_tcga_pan_can_atlas_2018	TCGA-AB-2925-03	388.7057
laml_tcga_pan_can_atlas_2018	TCGA-AB-2926-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2927-03	510.788
laml_tcga_pan_can_atlas_2018	TCGA-AB-2928-03	313.0076
laml_tcga_pan_can_atlas_2018	TCGA-AB-2929-03	411.8322
laml_tcga_pan_can_atlas_2018	TCGA-AB-2930-03	327.8985
laml_tcga_pan_can_atlas_2018	TCGA-AB-2931-03	524.2064
laml_tcga_pan_can_atlas_2018	TCGA-AB-2932-03	394.4711
laml_tcga_pan_can_atlas_2018	TCGA-AB-2933-03	481.765
laml_tcga_pan_can_atlas_2018	TCGA-AB-2934-03	486.5112
laml_tcga_pan_can_atlas_2018	TCGA-AB-2935-03	573.7207
laml_tcga_pan_can_atlas_2018	TCGA-AB-2936-03	1054.159
laml_tcga_pan_can_atlas_2018	TCGA-AB-2937-03	506.6353
laml_tcga_pan_can_atlas_2018	TCGA-AB-2938-03	298.8222
laml_tcga_pan_can_atlas_2018	TCGA-AB-2939-03	248.2725
laml_tcga_pan_can_atlas_2018	TCGA-AB-2940-03	508.6916
laml_tcga_pan_can_atlas_2018	TCGA-AB-2941-03	335.0315
laml_tcga_pan_can_atlas_2018	TCGA-AB-2942-03	400.1148
laml_tcga_pan_can_atlas_2018	TCGA-AB-2943-03	949.9535
laml_tcga_pan_can_atlas_2018	TCGA-AB-2944-03	362.5039
laml_tcga_pan_can_atlas_2018	TCGA-AB-2945-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2946-03	417.9624
laml_tcga_pan_can_atlas_2018	TCGA-AB-2947-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2948-03	540.745
laml_tcga_pan_can_atlas_2018	TCGA-AB-2949-03	453.1224
laml_tcga_pan_can_atlas_2018	TCGA-AB-2950-03	589.7059
laml_tcga_pan_can_atlas_2018	TCGA-AB-2952-03	317.8241
laml_tcga_pan_can_atlas_2018	TCGA-AB-2954-03	513.2777
laml_tcga_pan_can_atlas_2018	TCGA-AB-2955-03	359.4735
laml_tcga_pan_can_atlas_2018	TCGA-AB-2956-03	424.0624
laml_tcga_pan_can_atlas_2018	TCGA-AB-2957-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2959-03	571.0867
laml_tcga_pan_can_atlas_2018	TCGA-AB-2963-03	508.1789
laml_tcga_pan_can_atlas_2018	TCGA-AB-2964-03	745.7238
laml_tcga_pan_can_atlas_2018	TCGA-AB-2965-03	602.1516
laml_tcga_pan_can_atlas_2018	TCGA-AB-2966-03	708.69
laml_tcga_pan_can_atlas_2018	TCGA-AB-2967-03	545.5946
laml_tcga_pan_can_atlas_2018	TCGA-AB-2968-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2969-03	481.7397
laml_tcga_pan_can_atlas_2018	TCGA-AB-2970-03	630.2005
laml_tcga_pan_can_atlas_2018	TCGA-AB-2971-03	551.6212
laml_tcga_pan_can_atlas_2018	TCGA-AB-2972-03	991.8559
laml_tcga_pan_can_atlas_2018	TCGA-AB-2973-03	655.1784
laml_tcga_pan_can_atlas_2018	TCGA-AB-2974-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2975-03	586.7436
laml_tcga_pan_can_atlas_2018	TCGA-AB-2976-03	317.7473
laml_tcga_pan_can_atlas_2018	TCGA-AB-2977-03	194.9727
laml_tcga_pan_can_atlas_2018	TCGA-AB-2978-03	422.7968
laml_tcga_pan_can_atlas_2018	TCGA-AB-2979-03	521.475
laml_tcga_pan_can_atlas_2018	TCGA-AB-2980-03	409.7093
laml_tcga_pan_can_atlas_2018	TCGA-AB-2981-03	474.0598
laml_tcga_pan_can_atlas_2018	TCGA-AB-2982-03	388.1955
laml_tcga_pan_can_atlas_2018	TCGA-AB-2983-03	478.0087
laml_tcga_pan_can_atlas_2018	TCGA-AB-2984-03	393.2284
laml_tcga_pan_can_atlas_2018	TCGA-AB-2985-03	476.3504
laml_tcga_pan_can_atlas_2018	TCGA-AB-2986-03	233.886
laml_tcga_pan_can_atlas_2018	TCGA-AB-2987-03	713.4397
laml_tcga_pan_can_atlas_2018	TCGA-AB-2988-03	366.4547
laml_tcga_pan_can_atlas_2018	TCGA-AB-2989-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2990-03	357.7213
laml_tcga_pan_can_atlas_2018	TCGA-AB-2991-03	407.7642
laml_tcga_pan_can_atlas_2018	TCGA-AB-2992-03	732.8896
laml_tcga_pan_can_atlas_2018	TCGA-AB-2993-03	503.8807
laml_tcga_pan_can_atlas_2018	TCGA-AB-2994-03	588.7918
laml_tcga_pan_can_atlas_2018	TCGA-AB-2995-03	799.1361
laml_tcga_pan_can_atlas_2018	TCGA-AB-2996-03	545.216
laml_tcga_pan_can_atlas_2018	TCGA-AB-2997-03	NA
laml_tcga_pan_can_atlas_2018	TCGA-AB-2998-03	494.7802
laml_tcga_pan_can_atlas_2018	TCGA-AB-2999-03	408.5175
laml_tcga_pan_can_atlas_2018	TCGA-AB-3000-03	413.5043
laml_tcga_pan_can_atlas_2018	TCGA-AB-3001-03	470.0453
laml_tcga_pan_can_atlas_2018	TCGA-AB-3002-03	541.1714
laml_tcga_pan_can_atlas_2018	TCGA-AB-3005-03	430.0242
laml_tcga_pan_can_atlas_2018	TCGA-AB-3006-03	412.9568
laml_tcga_pan_can_atlas_2018	TCGA-AB-3007-03	248.5629
laml_tcga_pan_can_atlas_2018	TCGA-AB-3008-03	456.5803
laml_tcga_pan_can_atlas_2018	TCGA-AB-3009-03	601.4333
laml_tcga_pan_can_atlas_2018	TCGA-AB-3011-03	480.9411
laml_tcga_pan_can_atlas_2018	TCGA-AB-3012-03	429.5884
lgg_tcga_pan_can_atlas_2018	TCGA-CS-4938-01	2384.73
lgg_tcga_pan_can_atlas_2018	TCGA-CS-4941-01	2506.9
lgg_tcga_pan_can_atlas_2018	TCGA-CS-4942-01	2193.77
lgg_tcga_pan_can_atlas_2018	TCGA-CS-4943-01	1772.21
lgg_tcga_pan_can_atlas_2018	TCGA-CS-4944-01	1204.89
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5390-01	1678.5
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5393-01	1671.58
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5394-01	2423.89
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5395-01	3087.57
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5396-01	2263.36
lgg_tcga_pan_can_atlas_2018	TCGA-CS-5397-01	2863.91
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6186-01	1518.27
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6188-01	3281.01
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6290-01	1492.8
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6665-01	2064.4
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6666-01	2022.54
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6667-01	1575.62
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6668-01	1944.95
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6669-01	1126.08
lgg_tcga_pan_can_atlas_2018	TCGA-CS-6670-01	2291.62
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5270-01	2057.62
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5273-01	2323.25
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5274-01	243.678
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5275-01	1646.59
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5276-01	1859.64
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5277-01	1629.69
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5278-01	1580.23
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5279-01	2192.68
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5280-01	2086.85
lgg_tcga_pan_can_atlas_2018	TCGA-DB-5281-01	2297.29
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4X9-01	2015.65
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XA-01	1115.96
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XB-01	1637.26
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XC-01	1439.69
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XD-01	2260.52
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XE-01	2339.43
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XF-01	2057.89
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XG-01	2097.01
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A4XH-01	1678.49
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64L-01	1367.14
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64O-01	1251.1
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64P-01	1337.83
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64Q-01	1593.8
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64R-01	1359.98
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64S-01	1299.41
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64U-01	1289.6
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64V-01	745.872
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64W-01	1248.67
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A64X-01	744.421
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A75K-01	1184.75
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A75L-01	1645.32
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A75M-01	1400.98
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A75O-01	1353.08
lgg_tcga_pan_can_atlas_2018	TCGA-DB-A75P-01	1076.42
lgg_tcga_pan_can_atlas_2018	TCGA-DH-5140-01	1653.27
lgg_tcga_pan_can_atlas_2018	TCGA-DH-5141-01	1111.05
lgg_tcga_pan_can_atlas_2018	TCGA-DH-5142-01	2299.85
lgg_tcga_pan_can_atlas_2018	TCGA-DH-5143-01	1571.08
lgg_tcga_pan_can_atlas_2018	TCGA-DH-5144-01	1626.43
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A669-01	1478.68
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A66B-01	1685.87
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A66D-01	2012.73
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A66F-01	1560.81
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A66G-01	2495.7
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A7UR-01	1054.9
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A7US-01	1215.09
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A7UT-01	1408.43
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A7UU-01	1813.56
lgg_tcga_pan_can_atlas_2018	TCGA-DH-A7UV-01	1949.32
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5847-01	1114.52
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5849-01	1758.5
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5851-01	1528.68
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5852-01	1585.12
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5853-01	1995.57
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5854-01	2011.21
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5855-01	2484.23
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5870-01	2340.18
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5871-01	1938.68
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5872-01	2057.95
lgg_tcga_pan_can_atlas_2018	TCGA-DU-5874-01	1904.22
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6392-01	2317.28
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6393-01	2182.92
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6394-01	2035.28
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6395-01	2043.32
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6396-01	2699.97
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6397-01	2027.48
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6399-01	2392.57
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6400-01	1440.31
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6401-01	2182.98
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6402-01	2650.64
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6403-01	1775.21
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6404-01	2134.9
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6405-01	2365.44
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6406-01	1954.88
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6407-01	2644.29
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6408-01	1692.9
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6410-01	4339.98
lgg_tcga_pan_can_atlas_2018	TCGA-DU-6542-01	1893.15
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7006-01	2832.95
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7007-01	2951.53
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7008-01	3482.99
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7009-01	3078.43
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7010-01	2272.15
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7011-01	2358.75
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7012-01	4479.24
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7013-01	2829.56
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7014-01	1501.92
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7015-01	2229.49
lgg_tcga_pan_can_atlas_2018	TCGA-DU-7018-01	1970.03
